Reference, Value, Footprint, Datasheet, Supplier, Supplier P/N, notes, Supplier Part, Supplier S/N
"U3","SI590B","mod:Si590","","",""
"C6","10nF","mod:C_0402","","",""
"R8","DNP","mod:C_0603_HandSoldering","","",""
"R9","DNP","mod:C_0603_HandSoldering","","",""
"R2","DNP","mod:C_0805_HandSoldering","","",""
"R3","DNP","mod:C_0805_HandSoldering","","",""
"P2","CONN_01X02","","","",""
"P1","PINS_1x4","mod:Molex-1723102204","","",""
"R34","0","mod:SMD-1210_Pol","","Digikey","RMCF1210ZT0R00CT-ND","
",""
"J2","ERNI-154765","mod:ERNI-154765","","",""
"R11","DNP","mod:C_0603_HandSoldering","","",""
"R10","DNP","mod:C_0603_HandSoldering","","",""
"J1","ERNI-154742","mod:ERNI-154742","","",""
"R31","DNP","mod:C_0805_HandSoldering","","",""
"R26","DNP","mod:C_0603_HandSoldering","","",""
"J3","ERNI-154742","mod:ERNI-154742","","",""
"J4","ERNI-154765","mod:ERNI-154765","","",""
"U1","XC7A50T-FGH484","mod:XC7A-FGG484","","",""
"U6","SI590B","mod:Si590","","",""
"C11","10nF","mod:C_0201","","",""
"R13","DNP","mod:C_0603_HandSoldering","","",""
"R14","DNP","mod:C_0603_HandSoldering","","",""
"R12","100","mod:C_0201","","1%","
",""
"C8","0.1uF","mod:C_0402","","",""
"C9","0.1uF","mod:C_0402","","",""
"U20","Stitch","mod:Stitch","","",""
"U21","Stitch","mod:Stitch","","",""
"U22","Stitch","mod:Stitch","","",""
"U23","Stitch","mod:Stitch","","",""
"U24","Stitch","mod:Stitch","","",""
"U25","Stitch","mod:Stitch","","",""
"C14","47uF","mod:SM1210","","Digi-key","490-6542-1-ND	","
",""
"C32","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C17","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C20","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C23","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C26","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C29","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C12","47uF","mod:SM1210","","Digi-key","490-6542-1-ND	","
",""
"C30","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C15","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C18","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C21","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C24","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C27","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C33","47uF","mod:C_0805_HandSoldering","","Digi-key","490-6542-1-ND	","
",""
"C45","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C35","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C37","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C39","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C41","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C43","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C13","47uF","mod:SM1210","","Digi-key","490-6542-1-ND	","
",""
"C31","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C16","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C19","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C22","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C25","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C28","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C34","47uF","mod:C_0805_HandSoldering","","Digi-key","490-6542-1-ND	","
",""
"C46","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C36","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C38","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C40","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C42","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C44","0.47uF","mod:C_0805_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"U2","SFP+","mod:A97943DKR-ND","","",""
"J5","SFP_CAGE","mod:SFP_CAGE","","",""
"C2","0.1uF","mod:C_0402","","",""
"C3","10uF","mod:C_0402","","",""
"C1","0.1uF","mod:C_0402","","",""
"L1","1uH","mod:C_0402","","",""
"L2","1uH","mod:C_0402","","",""
"C4","0.1uF","mod:C_0402","","",""
"C5","10uF","mod:C_0402","","",""
"R15","4.7k","mod:C_0402","","",""
"R16","4.7k","mod:C_0402","","",""
"R17","4.7k","mod:C_0402","","",""
"R35","4.7k","mod:C_0402","","",""
"R36","4.7k","mod:C_0402","","",""
"U5","PINS_14X2","mod:87832-1420","","",""
"R4","4.7k","mod:C_0201","","",""
"R6","2.4k","mod:C_0201","","",""
"R5","330","mod:C_0201","","",""
"R7","4.7k","mod:C_0201","","",""
"U8","M25P32","mod:SO8W","","",""
"C48","0.1uF","mod:C_0402","","",""
"R19","10k","mod:C_0402","","",""
"R20","8k","mod:C_0402","","",""
"C47","0.47uF","mod:C_0402","","",""
"U7","ST715MR","mod:SOT-223-5","","Digikey","497-6832-1-ND","
",""
"C49","47uF","mod:SM1210","","Digi-key","490-6542-1-ND	","
",""
"R21","0","mod:C_0201","","",""
"C50","330uF","","","Digi-key","399-4105-1-ND","
",""
"C51","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C54","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C52","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C53","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C55","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C56","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C57","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C58","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C59","100uF","mod:SM1210","","Digi-key","490-3390-1-ND	","
",""
"C60","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C61","47uF","mod:SM1210","","Digi-key","490-6542-1-ND	","
",""
"C63","0.47uF","mod:C_0603_HandSoldering","","Digi-key","490-6416-1-ND	","
",""
"C62","4.7uF","mod:C_0805_HandSoldering","","Digi-key","490-6479-1-ND	","
",""
"C64","4.7uF","mod:C_0805_HandSoldering","","",""
"C65","0.1uF","mod:C_0201","","",""
"C66","0.1uF","mod:C_0201","","",""
"C67","4.7uF","mod:C_0805_HandSoldering","","",""
"C68","0.1uF","mod:C_0201","","",""
"C69","0.1uF","mod:C_0201","","",""
"U9","TPS72010DRVT","mod:TPS720","","Digi-key","296-25806-1-ND","
",""
"U14","TPS72012DRVT","mod:TPS720","","Digi-key","296-25807-1-ND","
",""
"U10","BD10KA5WF","mod:SOP8","","Digi-key","BD10KA5WF-E2CT-ND","
",""
"U17","MCP1825T-3302E","mod:MCP1825","","Digi-key","MCP1825T-3302E/DCCT-ND","
",""
"C76","1uF","mod:C_0402","","",""
"C74","1uF","mod:C_0402","","Digikey","445-5138-1-ND","
",""
"C70","0.1uF","mod:C_0402","","",""
"C77","1uF","mod:C_0603_HandSoldering","","Digikey","445-4835-1-ND","
",""
"C75","2.2uF","mod:C_0402","","",""
"C82","1uF","mod:C_0402","","",""
"C84","1uF","mod:C_0402","","",""
"C79","1uF","mod:C_0402","","",""
"C85","2.2uF","mod:C_0402","","",""
"C89","68uF","mod:SMD-1206_Pol","","Digikey","445-14746-1-ND","
",""
"C87","4.7uF","mod:C_0603_HandSoldering","","",""
"C83","2.2uF","mod:C_0402","","",""
"R27","10k","mod:C_0201","","",""
"U15","LM3880","mod:SOT-23-6","","Digi-key","296-43886-1-ND","
",""
"R28","10k","mod:C_0201","","",""
"R29","10k","mod:C_0201","","",""
"C88","33uF","mod:SMD-1210_Pol","","Digikey","478-1692-1-ND","
",""
"U16","LP3962","mod:TO-263-5","","Digikey","LP3962ES-2.5/NOPB-ND","
",""
"C86","1uF","mod:C_0603_HandSoldering","","",""
"R30","10k","mod:C_0402","","",""
"U13","LD39080","mod:TO-252-5","","Digi-key","497-6016-1-ND","
",""
"R24","250k","mod:C_0201","","",""
"R22","10K","mod:C_0201","","",""
"C72","10uF","mod:C_0402","","",""
"C73","47uF","mod:C_0805_HandSoldering","","Digi-key","587-1779-1-ND","
",""
"C71","330uF","mod:SM1210","","Digi-key","399-4105-1-ND","
",""
"U11","LTM4622","mod:LGA25","","",""
"R18","22k","mod:C_0201","","",""
"R25","12k","mod:C_0201","","",""
"C7","47uF","mod:C_0805_HandSoldering","","Digi-key","587-1779-1-ND","
",""
"C78","0.1uF","mod:C_0201","","",""
"C10","0.1uF","mod:C_0201","","",""
"D1","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R1","20","mod:C_0402","","",""
"D2","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R23","20","mod:C_0402","","",""
"D3","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R32","20","mod:C_0402","","",""
"D4","LED","mod:LED_402","","Digkey","1497-1174-1-ND","
",""
"R33","20","mod:C_0402","","",""
"P3","CONN_01X06","mod:WM17449-ND","","Digikey","WM17449-ND","
",""
